p1Xcoord,p1Health,p1Ycoord,isJumpP1,isCrouchP1,P1ButtonsUp,P1ButtonsDown,P1ButtonsRight,P1ButtonsLeft,P1ButtonsY,P1ButtonsB,P1ButtonsX,P1ButtonsA,P1ButtonsL,P1ButtonsR,p1PlayerId,P1InMove,P1MoveId,p2Xcoord,p2Health,p2Ycoord,isJumpP2,isCrouchP2,p2PlayerId,P2InMove,P2MoveId,timer,RoundStart,RoundOver,FightResult
205,176,192,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,0,307,176,192,FALSE,FALSE,6,FALSE,0,153,FALSE,FALSE,NOT_OVER
205,176,192,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,0,307,176,192,FALSE,FALSE,6,FALSE,0,153,FALSE,FALSE,NOT_OVER
205,176,192,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,0,307,176,192,FALSE,FALSE,6,FALSE,0,153,FALSE,FALSE,NOT_OVER
205,176,192,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,0,307,176,192,FALSE,FALSE,6,FALSE,0,153,FALSE,FALSE,NOT_OVER
205,176,192,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,0,307,176,192,FALSE,FALSE,6,FALSE,0,153,FALSE,FALSE,NOT_OVER
205,176,192,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,0,307,176,192,FALSE,FALSE,6,FALSE,0,153,FALSE,FALSE,NOT_OVER
205,176,192,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,0,307,176,192,FALSE,FALSE,6,FALSE,0,153,FALSE,FALSE,NOT_OVER
205,176,192,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,0,307,176,192,FALSE,FALSE,6,FALSE,0,153,FALSE,FALSE,NOT_OVER
205,176,192,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,0,307,176,192,FALSE,FALSE,6,FALSE,0,153,FALSE,FALSE,NOT_OVER
205,176,192,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,0,307,176,192,FALSE,FALSE,6,FALSE,0,153,FALSE,FALSE,NOT_OVER
205,176,192,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,0,307,176,192,FALSE,FALSE,6,FALSE,0,153,FALSE,FALSE,NOT_OVER
205,176,192,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,FALSE,0,307,176,192,FALSE,FALSE,6,FALSE,0,153,FALSE,FALSE,NOT_OVER
205,176,192,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,0,307,176,192,FALSE,FALSE,6,FALSE,0,153,FALSE,FALSE,NOT_OVER
205,176,192,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,0,307,176,192,FALSE,FALSE,6,FALSE,0,153,FALSE,FALSE,NOT_OVER
205,176,192,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,0,307,176,192,FALSE,FALSE,6,FALSE,0,153,FALSE,FALSE,NOT_OVER
205,176,192,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,0,307,176,192,FALSE,FALSE,6,FALSE,0,153,FALSE,FALSE,NOT_OVER
205,176,192,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,0,307,176,192,FALSE,FALSE,6,FALSE,0,153,FALSE,FALSE,NOT_OVER
205,176,192,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,0,307,176,192,FALSE,FALSE,6,FALSE,0,153,FALSE,FALSE,NOT_OVER
205,176,192,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,0,307,176,192,FALSE,FALSE,6,FALSE,0,153,FALSE,FALSE,NOT_OVER
205,176,192,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,0,307,176,192,FALSE,FALSE,6,FALSE,0,153,FALSE,FALSE,NOT_OVER
205,176,192,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,0,307,176,192,FALSE,FALSE,6,FALSE,0,153,FALSE,FALSE,NOT_OVER
205,176,192,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,0,307,176,192,FALSE,FALSE,6,FALSE,0,153,FALSE,FALSE,NOT_OVER
205,176,192,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,0,307,176,192,FALSE,FALSE,6,FALSE,0,153,FALSE,FALSE,NOT_OVER
205,176,192,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,0,307,176,192,FALSE,FALSE,6,FALSE,0,153,FALSE,FALSE,NOT_OVER
205,176,192,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,0,307,176,192,FALSE,FALSE,6,FALSE,0,153,FALSE,FALSE,NOT_OVER
205,176,192,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,0,307,176,192,FALSE,FALSE,6,FALSE,0,153,FALSE,FALSE,NOT_OVER
205,176,192,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,0,307,176,192,FALSE,FALSE,6,FALSE,0,153,FALSE,FALSE,NOT_OVER
205,176,192,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,0,307,176,192,FALSE,FALSE,6,FALSE,0,153,FALSE,FALSE,NOT_OVER
205,176,192,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,0,307,176,192,FALSE,FALSE,6,FALSE,0,153,FALSE,FALSE,NOT_OVER
205,176,192,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,0,307,176,192,FALSE,FALSE,6,FALSE,0,153,FALSE,FALSE,NOT_OVER
205,176,192,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,0,307,176,192,FALSE,FALSE,6,FALSE,0,153,FALSE,FALSE,NOT_OVER
205,176,192,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,0,307,176,192,FALSE,FALSE,6,FALSE,0,153,FALSE,FALSE,NOT_OVER
205,176,192,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,0,307,176,192,FALSE,FALSE,6,FALSE,0,153,FALSE,FALSE,NOT_OVER
205,176,192,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,0,307,176,192,FALSE,FALSE,6,FALSE,0,153,FALSE,FALSE,NOT_OVER
205,176,192,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,0,307,176,192,FALSE,FALSE,6,FALSE,0,153,FALSE,FALSE,NOT_OVER
205,176,192,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,0,307,176,192,FALSE,FALSE,6,FALSE,0,153,FALSE,FALSE,NOT_OVER
205,176,192,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,0,307,176,192,FALSE,FALSE,6,FALSE,0,153,FALSE,FALSE,NOT_OVER
205,176,192,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,0,307,176,192,FALSE,FALSE,6,FALSE,0,153,FALSE,FALSE,NOT_OVER
205,176,192,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,0,307,176,192,FALSE,FALSE,6,FALSE,0,153,FALSE,FALSE,NOT_OVER
205,176,192,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,0,307,176,192,FALSE,FALSE,6,FALSE,0,153,FALSE,FALSE,NOT_OVER
205,176,192,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,0,307,176,192,FALSE,FALSE,6,FALSE,0,153,FALSE,FALSE,NOT_OVER
205,176,192,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,0,307,176,192,FALSE,FALSE,6,FALSE,0,153,FALSE,FALSE,NOT_OVER
205,176,192,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,0,307,176,192,FALSE,FALSE,6,FALSE,0,153,FALSE,FALSE,NOT_OVER
205,176,192,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,0,307,176,192,FALSE,FALSE,6,FALSE,0,153,FALSE,FALSE,NOT_OVER
205,176,192,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,0,307,176,192,FALSE,FALSE,6,FALSE,0,153,FALSE,FALSE,NOT_OVER
205,176,192,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,0,307,176,192,FALSE,FALSE,6,FALSE,0,153,FALSE,FALSE,NOT_OVER
205,176,192,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,0,307,176,192,FALSE,FALSE,6,FALSE,0,153,FALSE,FALSE,NOT_OVER
205,176,192,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,0,307,176,192,FALSE,FALSE,6,FALSE,0,153,FALSE,FALSE,NOT_OVER
205,176,192,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,0,307,176,192,FALSE,FALSE,6,FALSE,0,153,FALSE,FALSE,NOT_OVER
205,176,192,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,0,307,176,192,FALSE,FALSE,6,FALSE,0,153,FALSE,FALSE,NOT_OVER
205,176,192,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,0,307,176,192,FALSE,FALSE,6,FALSE,0,153,FALSE,FALSE,NOT_OVER
205,176,192,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,0,307,176,192,FALSE,FALSE,6,FALSE,0,153,FALSE,FALSE,NOT_OVER
205,176,192,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,0,307,176,192,FALSE,FALSE,6,FALSE,0,153,FALSE,FALSE,NOT_OVER
205,176,192,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,0,307,176,192,FALSE,FALSE,6,FALSE,0,153,FALSE,FALSE,NOT_OVER
205,176,192,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,0,307,176,192,FALSE,FALSE,6,FALSE,0,153,FALSE,FALSE,NOT_OVER
205,176,192,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,0,307,176,192,FALSE,FALSE,6,FALSE,0,153,FALSE,FALSE,NOT_OVER
205,176,192,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,0,307,176,192,FALSE,FALSE,6,FALSE,0,153,FALSE,FALSE,NOT_OVER
205,176,192,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,0,307,176,192,FALSE,FALSE,6,FALSE,0,153,FALSE,FALSE,NOT_OVER
205,176,192,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,0,307,176,192,FALSE,FALSE,6,FALSE,0,153,FALSE,FALSE,NOT_OVER
205,176,192,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,FALSE,0,307,176,192,FALSE,FALSE,6,FALSE,0,153,FALSE,FALSE,NOT_OVER
205,176,192,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,0,307,176,192,FALSE,FALSE,6,FALSE,0,153,FALSE,FALSE,NOT_OVER
205,176,192,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,0,307,176,192,FALSE,FALSE,6,FALSE,0,153,FALSE,FALSE,NOT_OVER
205,176,192,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,0,307,176,192,FALSE,FALSE,6,FALSE,0,153,FALSE,FALSE,NOT_OVER
205,176,192,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,0,307,176,192,FALSE,FALSE,6,FALSE,0,153,FALSE,FALSE,NOT_OVER
205,176,192,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,0,307,176,192,FALSE,FALSE,6,FALSE,0,153,FALSE,FALSE,NOT_OVER
205,176,192,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,0,307,176,192,FALSE,FALSE,6,FALSE,0,153,FALSE,FALSE,NOT_OVER
205,176,192,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,0,307,176,192,FALSE,FALSE,6,FALSE,0,153,FALSE,FALSE,NOT_OVER
205,176,192,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,0,307,176,192,FALSE,FALSE,6,FALSE,0,153,FALSE,FALSE,NOT_OVER
205,176,192,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,0,307,176,192,FALSE,FALSE,6,FALSE,0,153,FALSE,FALSE,NOT_OVER
205,176,192,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,0,307,176,192,FALSE,FALSE,6,FALSE,0,153,FALSE,FALSE,NOT_OVER
205,176,192,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,0,307,176,192,FALSE,FALSE,6,FALSE,0,153,FALSE,FALSE,NOT_OVER
205,176,192,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,0,307,176,192,FALSE,FALSE,6,FALSE,0,153,FALSE,FALSE,NOT_OVER
205,176,192,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,0,307,176,192,FALSE,FALSE,6,FALSE,0,153,FALSE,FALSE,NOT_OVER
205,176,192,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,0,307,176,192,FALSE,FALSE,6,FALSE,0,153,FALSE,FALSE,NOT_OVER
205,176,192,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,0,307,176,192,FALSE,FALSE,6,FALSE,0,153,FALSE,FALSE,NOT_OVER
205,176,192,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,0,307,176,192,FALSE,FALSE,6,FALSE,0,153,FALSE,FALSE,NOT_OVER
205,176,192,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,0,307,176,192,FALSE,FALSE,6,FALSE,0,153,FALSE,FALSE,NOT_OVER
205,176,192,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,0,307,176,192,FALSE,FALSE,6,FALSE,0,153,FALSE,FALSE,NOT_OVER
205,176,192,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,0,307,176,192,FALSE,FALSE,6,FALSE,0,153,FALSE,FALSE,NOT_OVER
205,176,192,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,0,307,176,192,FALSE,FALSE,6,FALSE,0,153,FALSE,FALSE,NOT_OVER
205,176,192,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,0,307,176,192,FALSE,FALSE,6,FALSE,0,153,FALSE,FALSE,NOT_OVER
205,176,192,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,0,307,176,192,FALSE,FALSE,6,FALSE,0,153,FALSE,FALSE,NOT_OVER
205,176,192,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,0,307,176,192,FALSE,FALSE,6,FALSE,0,153,FALSE,FALSE,NOT_OVER
205,176,192,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,0,307,176,192,FALSE,FALSE,6,FALSE,0,153,FALSE,FALSE,NOT_OVER
205,176,192,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,0,307,176,192,FALSE,FALSE,6,FALSE,0,153,FALSE,FALSE,NOT_OVER
205,176,192,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,0,307,176,192,FALSE,FALSE,6,FALSE,0,153,FALSE,FALSE,NOT_OVER
205,176,192,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,0,307,176,192,FALSE,FALSE,6,FALSE,0,153,FALSE,FALSE,NOT_OVER
205,176,192,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,0,307,176,192,FALSE,FALSE,6,FALSE,0,153,FALSE,FALSE,NOT_OVER
205,176,192,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,0,307,176,192,FALSE,FALSE,6,FALSE,0,153,FALSE,FALSE,NOT_OVER
205,176,192,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,0,307,176,192,FALSE,FALSE,6,FALSE,0,153,FALSE,FALSE,NOT_OVER
205,176,192,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,0,307,176,192,FALSE,FALSE,6,FALSE,0,153,FALSE,FALSE,NOT_OVER
205,176,192,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,0,307,176,192,FALSE,FALSE,6,FALSE,0,153,FALSE,FALSE,NOT_OVER
205,176,192,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,0,307,176,192,FALSE,FALSE,6,FALSE,0,153,FALSE,FALSE,NOT_OVER
205,176,192,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,0,307,176,192,FALSE,FALSE,6,FALSE,0,153,FALSE,FALSE,NOT_OVER
205,176,192,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,0,307,176,192,FALSE,FALSE,6,FALSE,0,153,FALSE,FALSE,NOT_OVER
205,176,192,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,0,307,176,192,FALSE,FALSE,6,FALSE,0,153,FALSE,FALSE,NOT_OVER
205,176,192,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,0,307,176,192,FALSE,FALSE,6,FALSE,0,153,FALSE,FALSE,NOT_OVER
205,176,192,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,0,307,176,192,FALSE,FALSE,6,FALSE,0,153,FALSE,FALSE,NOT_OVER
205,176,192,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,0,307,176,192,FALSE,FALSE,6,FALSE,0,153,FALSE,FALSE,NOT_OVER
205,176,192,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,0,307,176,192,FALSE,FALSE,6,FALSE,0,153,FALSE,FALSE,NOT_OVER
205,176,192,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,0,307,176,192,FALSE,FALSE,6,FALSE,0,153,FALSE,FALSE,NOT_OVER
205,176,192,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,0,307,176,192,FALSE,FALSE,6,FALSE,0,153,FALSE,FALSE,NOT_OVER
205,176,192,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,0,307,176,192,FALSE,FALSE,6,FALSE,0,153,FALSE,FALSE,NOT_OVER
205,176,192,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,0,307,176,192,FALSE,FALSE,6,FALSE,0,153,FALSE,FALSE,NOT_OVER
205,176,192,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,0,307,176,192,FALSE,FALSE,6,FALSE,0,153,FALSE,FALSE,NOT_OVER
205,176,192,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,0,307,176,192,FALSE,FALSE,6,FALSE,0,153,FALSE,FALSE,NOT_OVER
205,176,192,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,0,307,176,192,FALSE,FALSE,6,FALSE,0,153,FALSE,FALSE,NOT_OVER
205,176,192,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,0,307,176,192,FALSE,FALSE,6,FALSE,0,153,FALSE,FALSE,NOT_OVER
205,176,192,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,0,307,176,192,FALSE,FALSE,6,FALSE,0,153,FALSE,FALSE,NOT_OVER
205,176,192,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,0,307,176,192,FALSE,FALSE,6,FALSE,0,153,FALSE,FALSE,NOT_OVER
205,176,192,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,0,305,176,192,FALSE,FALSE,6,FALSE,0,153,FALSE,FALSE,NOT_OVER
205,176,192,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,0,304,176,192,FALSE,FALSE,6,FALSE,0,153,FALSE,FALSE,NOT_OVER
205,176,192,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,0,301,176,192,FALSE,FALSE,6,FALSE,0,153,FALSE,FALSE,NOT_OVER
205,176,192,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,0,301,176,192,FALSE,FALSE,6,FALSE,0,153,FALSE,FALSE,NOT_OVER
